date,village_latitude,village_longitude,temperature,humidity,wind_speed,wind_direction,precipitation,cloud_cover
2014-07-15,-16.904892774358,-57.452476507693866,31.6,41,11.9,360,0.0,0
2014-07-15,-17.863890349147123,-53.003179486407255,25.4,39,11.2,40,0.0,0
2014-07-15,-23.340597948734278,-58.13911070445789,26.5,55,19.0,37,0.0,48
2014-07-16,-23.340597948734278,-58.13911070445789,27.2,65,11.9,5,0.0,15
2014-07-16,-17.863890349147123,-53.003179486407255,26.4,38,11.8,23,0.0,0
2014-07-16,-16.904892774358,-57.452476507693866,31.9,44,10.5,356,0.0,0
2014-07-16,-3.039774925040105,-64.85927643925916,26.0,90,3.6,90,0.3,96
2014-07-17,-23.340597948734278,-58.13911070445789,26.8,70,13.2,338,0.4,6
2014-07-17,-17.863890349147123,-53.003179486407255,26.7,36,15.2,31,0.0,0
2014-07-17,-16.904892774358,-57.452476507693866,32.4,43,10.4,14,0.0,33
2014-07-17,-3.039774925040105,-64.85927643925916,27.8,80,3.7,101,0.0,92
2014-07-18,-3.039774925040105,-64.85927643925916,28.1,77,3.6,90,0.2,50
2014-07-18,-16.904892774358,-57.452476507693866,23.7,77,13.7,177,0.2,100
2014-07-18,-17.863890349147123,-53.003179486407255,26.5,38,4.9,287,0.0,100
2014-07-18,-23.340597948734278,-58.13911070445789,18.1,63,17.7,175,0.0,1
2014-07-19,-23.340597948734278,-58.13911070445789,17.1,59,8.1,111,0.0,0
2014-07-19,-17.863890349147123,-53.003179486407255,21.4,65,11.2,123,0.0,99
2014-07-19,-16.904892774358,-57.452476507693866,23.4,55,8.4,160,0.0,92
2014-07-19,-3.039774925040105,-64.85927643925916,26.3,91,4.5,151,0.4,94
2014-07-20,-23.340597948734278,-58.13911070445789,19.6,59,9.2,59,0.0,0
2014-07-20,-17.863890349147123,-53.003179486407255,23.5,49,8.3,92,0.0,0
2014-07-20,-16.904892774358,-57.452476507693866,26.5,53,5.2,102,0.0,0
2014-07-20,-3.039774925040105,-64.85927643925916,28.6,70,4.1,135,0.0,50
2014-07-21,-3.039774925040105,-64.85927643925916,27.3,81,1.9,158,2.1,63
2014-07-21,-16.904892774358,-57.452476507693866,30.3,48,11.0,41,0.0,1
2014-07-21,-17.863890349147123,-53.003179486407255,25.1,36,11.2,75,0.0,0
2014-07-21,-23.340597948734278,-58.13911070445789,24.2,57,18.4,39,0.0,0
2014-07-22,-23.340597948734278,-58.13911070445789,27.2,52,21.1,17,0.0,5
2014-07-22,-17.863890349147123,-53.003179486407255,27.1,37,16.9,27,0.0,1
2014-07-22,-16.904892774358,-57.452476507693866,32.3,43,13.0,358,0.0,10
2014-07-22,-3.039774925040105,-64.85927643925916,28.7,72,3.1,45,0.5,42
2014-07-23,-23.340597948734278,-58.13911070445789,26.6,66,28.9,4,0.2,71
2014-07-23,-17.863890349147123,-53.003179486407255,26.6,43,22.9,7,0.0,28
2014-07-23,-16.904892774358,-57.452476507693866,27.8,62,18.5,327,0.0,46
2014-07-23,-3.039774925040105,-64.85927643925916,28.4,74,5.8,83,0.0,61
2014-07-24,-3.039774925040105,-64.85927643925916,29.5,75,8.5,78,0.0,39
2014-07-24,-16.904892774358,-57.452476507693866,15.3,80,23.7,204,0.7,100
2014-07-24,-17.863890349147123,-53.003179486407255,20.9,77,13.3,303,0.2,100
2014-07-24,-23.340597948734278,-58.13911070445789,12.6,63,24.2,213,0.0,25
2014-07-25,-23.340597948734278,-58.13911070445789,13.0,59,5.5,79,0.0,20
2014-07-25,-17.863890349147123,-53.003179486407255,13.8,96,8.6,112,1.5,100
2014-07-25,-16.904892774358,-57.452476507693866,16.4,74,7.4,119,0.2,100
2014-07-25,-3.039774925040105,-64.85927643925916,28.7,77,4.1,105,0.3,40
2014-07-26,-23.340597948734278,-58.13911070445789,16.2,70,8.3,178,0.0,7
2014-07-26,-17.863890349147123,-53.003179486407255,17.8,86,6.4,106,1.1,100
2014-07-26,-16.904892774358,-57.452476507693866,20.0,85,3.0,166,0.9,100
2014-07-26,-3.039774925040105,-64.85927643925916,28.1,78,5.6,130,0.0,42
2014-07-27,-16.904892774358,-57.452476507693866,19.3,79,6.5,87,0.0,100
2014-07-27,-3.039774925040105,-64.85927643925916,28.9,75,4.8,167,0.0,25
2014-07-27,-23.340597948734278,-58.13911070445789,17.4,69,9.9,123,0.0,12
2014-07-27,-17.863890349147123,-53.003179486407255,18.3,88,7.2,63,1.4,97
2014-07-28,-23.340597948734278,-58.13911070445789,21.8,73,8.0,27,0.0,59
2014-07-28,-17.863890349147123,-53.003179486407255,21.4,69,12.2,109,0.0,12
2014-07-28,-16.904892774358,-57.452476507693866,24.1,75,9.3,62,0.0,100
2014-07-28,-3.039774925040105,-64.85927643925916,29.7,68,5.9,137,0.0,19
2014-07-29,-23.340597948734278,-58.13911070445789,23.8,67,18.1,47,0.0,27
2014-07-29,-17.863890349147123,-53.003179486407255,22.6,65,12.3,93,0.0,0
2014-07-29,-16.904892774358,-57.452476507693866,28.3,61,10.5,52,0.0,0
2014-07-29,-3.039774925040105,-64.85927643925916,27.3,92,1.9,68,2.1,58
2014-07-30,-3.039774925040105,-64.85927643925916,28.9,78,0.4,180,0.0,35
2014-07-30,-16.904892774358,-57.452476507693866,29.6,59,9.0,61,0.0,0
2014-07-30,-17.863890349147123,-53.003179486407255,23.4,64,10.1,73,0.0,0
2014-07-30,-23.340597948734278,-58.13911070445789,26.1,63,15.8,21,0.0,23
2014-07-31,-23.340597948734278,-58.13911070445789,27.5,63,17.9,25,0.0,0
2014-07-31,-17.863890349147123,-53.003179486407255,24.0,49,9.5,37,0.0,0
2014-07-31,-16.904892774358,-57.452476507693866,30.5,55,9.1,34,0.0,0
2014-07-31,-3.039774925040105,-64.85927643925916,29.0,76,1.3,304,0.0,64
2014-08-01,-23.340597948734278,-58.13911070445789,28.6,61,17.6,15,0.0,17
2014-08-01,-17.863890349147123,-53.003179486407255,24.8,48,8.6,33,0.0,0
2014-08-01,-16.904892774358,-57.452476507693866,31.0,49,9.4,18,0.0,1
2014-08-01,-3.039774925040105,-64.85927643925916,27.6,84,5.7,72,0.2,70
2014-08-02,-16.904892774358,-57.452476507693866,31.4,46,8.7,38,0.0,0
2014-08-02,-3.039774925040105,-64.85927643925916,28.9,78,1.0,135,0.0,39
2014-08-02,-23.340597948734278,-58.13911070445789,28.9,58,20.2,4,0.0,0
2014-08-02,-17.863890349147123,-53.003179486407255,25.2,43,8.3,72,0.0,0
2014-08-03,-23.340597948734278,-58.13911070445789,28.9,54,23.8,360,0.0,0
2014-08-03,-17.863890349147123,-53.003179486407255,26.1,40,12.0,7,0.0,0
2014-08-03,-16.904892774358,-57.452476507693866,31.7,44,11.6,353,0.0,0
2014-08-03,-3.039774925040105,-64.85927643925916,28.8,76,1.3,56,0.1,67
2014-08-04,-23.340597948734278,-58.13911070445789,29.0,57,13.6,338,0.0,0
2014-08-04,-17.863890349147123,-53.003179486407255,27.2,37,9.4,337,0.0,10
2014-08-04,-16.904892774358,-57.452476507693866,31.7,44,4.5,284,0.0,7
2014-08-04,-3.039774925040105,-64.85927643925916,26.9,86,6.8,357,1.1,89
2014-08-05,-16.904892774358,-57.452476507693866,29.7,59,7.9,137,0.0,1
2014-08-05,-3.039774925040105,-64.85927643925916,27.7,80,2.9,270,0.0,76
2014-08-05,-23.340597948734278,-58.13911070445789,21.6,62,5.4,138,0.0,46
2014-08-05,-17.863890349147123,-53.003179486407255,26.6,37,15.0,101,0.0,3
2014-08-06,-23.340597948734278,-58.13911070445789,27.5,56,19.1,32,0.0,0
2014-08-06,-17.863890349147123,-53.003179486407255,24.9,50,11.9,92,0.0,0
2014-08-06,-16.904892774358,-57.452476507693866,30.5,49,7.1,49,0.0,9
2014-08-06,-3.039774925040105,-64.85927643925916,26.4,84,4.8,333,0.9,95
2014-08-07,-23.340597948734278,-58.13911070445789,28.2,56,14.2,216,0.0,12
2014-08-07,-17.863890349147123,-53.003179486407255,25.4,47,11.6,60,0.0,0
2014-08-07,-16.904892774358,-57.452476507693866,30.1,50,0.5,135,0.0,54
2014-08-07,-3.039774925040105,-64.85927643925916,27.9,76,0.8,63,0.3,45
2014-08-08,-3.039774925040105,-64.85927643925916,26.8,89,1.8,101,2.0,77
2014-08-08,-23.340597948734278,-58.13911070445789,17.4,66,13.9,190,0.0,41
2014-08-08,-17.863890349147123,-53.003179486407255,24.1,40,16.8,105,0.0,0
2014-08-08,-16.904892774358,-57.452476507693866,25.5,59,11.9,185,0.0,25
2014-08-09,-3.039774925040105,-64.85927643925916,26.6,85,3.2,270,1.1,82
2014-08-09,-16.904892774358,-57.452476507693866,25.5,61,5.4,138,0.0,16
2014-08-09,-17.863890349147123,-53.003179486407255,23.9,37,15.3,82,0.0,0
2014-08-09,-23.340597948734278,-58.13911070445789,21.7,71,3.8,17,0.0,97
2014-08-10,-23.340597948734278,-58.13911070445789,25.9,55,15.8,21,0.0,2
2014-08-10,-17.863890349147123,-53.003179486407255,25.4,36,8.4,20,0.0,14
2014-08-10,-16.904892774358,-57.452476507693866,30.5,45,8.9,27,0.0,4
2014-08-10,-3.039774925040105,-64.85927643925916,26.4,90,7.5,35,0.3,98
2014-08-11,-23.340597948734278,-58.13911070445789,28.1,58,15.8,348,0.0,0
2014-08-11,-17.863890349147123,-53.003179486407255,27.3,36,14.2,7,0.0,1
2014-08-11,-16.904892774358,-57.452476507693866,32.4,42,5.1,309,0.0,0
2014-08-11,-3.039774925040105,-64.85927643925916,27.8,79,3.6,37,0.0,17
2014-08-11,21.360132492742796,-87.60537667225188,32.0,60,8.7,52,0.0,60
2014-08-12,-3.039774925040105,-64.85927643925916,28.8,77,3.6,53,0.0,45
2014-08-12,-16.904892774358,-57.452476507693866,32.0,47,2.3,51,0.0,12
2014-08-12,-17.863890349147123,-53.003179486407255,27.6,35,7.9,357,0.0,8
2014-08-12,-23.340597948734278,-58.13911070445789,27.0,68,4.4,215,0.0,70
2014-08-13,-23.340597948734278,-58.13911070445789,15.2,43,23.9,173,0.0,67
2014-08-13,-17.863890349147123,-53.003179486407255,27.3,42,7.9,219,0.0,52
2014-08-13,-16.904892774358,-57.452476507693866,23.3,74,21.0,192,0.0,99
2014-08-13,-3.039774925040105,-64.85927643925916,28.2,80,3.4,58,0.2,20
2014-08-14,-23.340597948734278,-58.13911070445789,16.1,52,13.5,119,0.0,71
2014-08-14,-17.863890349147123,-53.003179486407255,22.2,66,13.8,99,0.0,39
2014-08-14,-16.904892774358,-57.452476507693866,21.3,49,7.6,172,0.0,63
2014-08-14,-3.039774925040105,-64.85927643925916,26.1,85,8.4,211,1.0,100
2014-08-15,-3.039774925040105,-64.85927643925916,27.1,85,1.6,207,0.1,90
2014-08-15,-16.904892774358,-57.452476507693866,27.9,56,5.0,69,0.0,21
2014-08-15,-23.340597948734278,-58.13911070445789,20.9,64,11.0,41,0.0,89
2014-08-15,-17.863890349147123,-53.003179486407255,25.0,48,15.3,66,0.0,0
2014-08-16,-23.340597948734278,-58.13911070445789,26.3,65,5.4,94,0.0,95
2014-08-16,-17.863890349147123,-53.003179486407255,25.5,43,13.5,61,0.0,30
2014-08-16,-16.904892774358,-57.452476507693866,31.6,49,5.1,98,0.0,11
2014-08-16,-3.039774925040105,-64.85927643925916,28.7,70,2.4,207,0.0,71
2014-08-17,-3.039774925040105,-64.85927643925916,29.4,72,1.1,162,0.1,28
2014-08-17,-23.340597948734278,-58.13911070445789,24.1,76,4.0,190,0.0,100
2014-08-17,-17.863890349147123,-53.003179486407255,25.7,37,15.9,65,0.0,15
2014-08-17,-16.904892774358,-57.452476507693866,31.9,42,5.7,72,0.0,0
2014-08-18,-3.039774925040105,-64.85927643925916,29.9,75,3.6,307,0.0,29
2014-08-18,-16.904892774358,-57.452476507693866,30.8,43,8.9,117,0.0,1
2014-08-18,-17.863890349147123,-53.003179486407255,25.9,42,15.1,90,0.0,0
2014-08-18,-23.340597948734278,-58.13911070445789,26.7,66,6.8,115,0.0,1
2014-08-19,-3.039774925040105,-64.85927643925916,29.7,74,3.8,319,0.0,25
2014-08-19,-23.340597948734278,-58.13911070445789,28.5,57,8.7,66,0.0,0
2014-08-19,-17.863890349147123,-53.003179486407255,26.3,43,17.1,97,0.0,0
2014-08-19,-16.904892774358,-57.452476507693866,31.6,42,10.1,92,0.0,0
2014-08-20,-16.904892774358,-57.452476507693866,32.6,37,11.6,64,0.0,0
2014-08-20,-3.039774925040105,-64.85927643925916,29.6,74,5.6,297,0.0,24
2014-08-20,-23.340597948734278,-58.13911070445789,28.8,52,15.0,55,0.0,0
2014-08-20,-17.863890349147123,-53.003179486407255,26.4,34,14.8,93,0.0,0
2014-08-21,-3.039774925040105,-64.85927643925916,29.9,68,5.9,313,0.0,15
2014-08-21,-16.904892774358,-57.452476507693866,32.8,34,7.9,43,0.0,28
2014-08-21,-17.863890349147123,-53.003179486407255,27.6,34,17.0,58,0.0,0
2014-08-21,-23.340597948734278,-58.13911070445789,28.8,40,15.1,38,0.0,17
2014-08-22,-23.340597948734278,-58.13911070445789,31.4,44,15.2,14,0.0,0
2014-08-22,-17.863890349147123,-53.003179486407255,27.9,32,14.5,23,0.0,0
2014-08-22,-16.904892774358,-57.452476507693866,34.6,29,13.0,357,0.0,22
2014-08-22,-3.039774925040105,-64.85927643925916,30.0,67,3.0,346,0.0,77
2014-08-23,-23.340597948734278,-58.13911070445789,31.6,42,20.0,7,0.0,0
2014-08-23,-17.863890349147123,-53.003179486407255,28.2,30,10.4,20,0.0,0
2014-08-23,-16.904892774358,-57.452476507693866,34.2,33,11.5,340,0.0,4
2014-08-23,-3.039774925040105,-64.85927643925916,29.4,70,5.1,39,0.0,23
2014-08-24,-3.039774925040105,-64.85927643925916,30.6,68,3.2,27,0.0,18
2014-08-24,-16.904892774358,-57.452476507693866,34.7,29,13.1,339,0.0,33
2014-08-24,-17.863890349147123,-53.003179486407255,28.8,23,17.0,356,0.0,0
2014-08-24,-23.340597948734278,-58.13911070445789,31.4,40,23.4,2,0.0,0
2014-08-25,-23.340597948734278,-58.13911070445789,20.3,56,25.1,187,0.0,57
2014-08-25,-17.863890349147123,-53.003179486407255,29.7,24,13.8,327,0.0,5
2014-08-25,-16.904892774358,-57.452476507693866,34.3,35,11.8,308,0.0,24
2014-08-25,-3.039774925040105,-64.85927643925916,30.4,67,4.0,80,0.0,19
2014-08-26,-23.340597948734278,-58.13911070445789,19.8,37,16.1,164,0.0,12
2014-08-26,-17.863890349147123,-53.003179486407255,27.5,44,10.0,139,0.0,2
2014-08-26,-16.904892774358,-57.452476507693866,26.5,48,14.4,181,0.0,5
2014-08-26,-3.039774925040105,-64.85927643925916,30.8,68,6.2,36,0.2,51
2014-08-27,-3.039774925040105,-64.85927643925916,24.3,93,2.2,99,0.2,100
2014-08-27,-16.904892774358,-57.452476507693866,26.2,40,11.1,155,0.0,83
2014-08-27,-17.863890349147123,-53.003179486407255,24.4,45,12.1,117,0.0,91
2014-08-27,-23.340597948734278,-58.13911070445789,18.4,45,12.0,134,0.0,95
2014-08-28,-23.340597948734278,-58.13911070445789,21.3,45,8.5,126,0.0,72
2014-08-28,-17.863890349147123,-53.003179486407255,27.8,38,8.6,90,0.0,69
2014-08-28,-16.904892774358,-57.452476507693866,29.7,38,6.1,152,0.0,70
2014-08-28,-3.039774925040105,-64.85927643925916,26.3,88,1.1,18,0.1,95
2014-08-29,-23.340597948734278,-58.13911070445789,24.9,47,5.9,104,0.0,6
2014-08-29,-17.863890349147123,-53.003179486407255,29.1,34,10.2,98,0.0,7
2014-08-29,-16.904892774358,-57.452476507693866,32.9,38,5.4,138,0.0,26
2014-08-29,-3.039774925040105,-64.85927643925916,27.8,74,0.5,135,0.0,30
2014-08-30,-3.039774925040105,-64.85927643925916,30.1,67,1.9,248,0.0,17
2014-08-30,-16.904892774358,-57.452476507693866,34.7,38,3.1,324,0.0,26
2014-08-30,-17.863890349147123,-53.003179486407255,30.3,33,13.7,88,0.0,8
2014-08-30,-23.340597948734278,-58.13911070445789,30.9,47,16.4,29,0.0,88
2014-08-31,-23.340597948734278,-58.13911070445789,32.8,47,19.4,338,0.0,92
2014-08-31,-17.863890349147123,-53.003179486407255,31.6,28,15.9,6,0.0,0
2014-08-31,-16.904892774358,-57.452476507693866,35.3,42,12.5,309,0.0,13
2014-08-31,-3.039774925040105,-64.85927643925916,30.9,65,1.5,45,0.0,30
2014-09-01,-23.340597948734278,-58.13911070445789,32.5,48,15.5,4,0.0,86
2014-09-01,-17.863890349147123,-53.003179486407255,30.4,37,10.6,332,0.0,70
2014-09-01,-16.904892774358,-57.452476507693866,35.3,39,9.5,323,0.0,81
2014-09-01,-3.039774925040105,-64.85927643925916,30.0,69,2.6,16,0.2,33
2014-09-02,-17.863890349147123,-53.003179486407255,29.2,48,15.5,348,0.0,29
2014-09-02,-16.904892774358,-57.452476507693866,35.5,38,17.1,330,0.0,15
2014-09-02,-23.340597948734278,-58.13911070445789,33.9,43,20.5,349,0.0,89
2014-09-02,-3.039774925040105,-64.85927643925916,30.8,70,4.6,39,0.0,15
2014-09-03,-3.039774925040105,-64.85927643925916,30.0,74,3.8,49,0.0,100
2014-09-03,-16.904892774358,-57.452476507693866,35.7,38,9.9,314,0.0,14
2014-09-03,-17.863890349147123,-53.003179486407255,30.1,45,4.0,350,0.0,30
2014-09-03,-23.340597948734278,-58.13911070445789,34.3,44,12.2,14,0.0,94
2014-09-04,-23.340597948734278,-58.13911070445789,33.5,47,20.8,14,0.0,23
2014-09-04,-17.863890349147123,-53.003179486407255,27.7,56,11.9,88,0.0,61
2014-09-04,-16.904892774358,-57.452476507693866,33.0,52,13.5,29,0.0,99
2014-09-04,-3.039774925040105,-64.85927643925916,29.9,72,6.3,77,0.0,92
2014-09-05,-23.340597948734278,-58.13911070445789,31.0,45,24.2,30,0.0,25
2014-09-05,-17.863890349147123,-53.003179486407255,26.6,50,12.3,95,0.0,0
2014-09-05,-16.904892774358,-57.452476507693866,34.1,42,7.1,15,0.0,7
2014-09-05,-3.039774925040105,-64.85927643925916,30.4,66,2.6,74,0.0,96
2014-09-06,-3.039774925040105,-64.85927643925916,31.7,58,1.9,112,0.0,8
2014-09-06,-16.904892774358,-57.452476507693866,33.4,51,8.8,19,0.0,13
2014-09-06,-17.863890349147123,-53.003179486407255,27.6,53,18.4,23,0.0,3
2014-09-06,-23.340597948734278,-58.13911070445789,32.8,46,22.8,6,0.0,9
2014-09-07,-23.340597948734278,-58.13911070445789,28.0,71,14.1,75,0.0,22
2014-09-07,-17.863890349147123,-53.003179486407255,27.7,54,11.3,31,0.0,59
2014-09-07,-16.904892774358,-57.452476507693866,32.6,56,7.8,347,0.2,73
2014-09-07,-3.039774925040105,-64.85927643925916,29.7,73,8.7,73,0.2,30
2014-09-08,-23.340597948734278,-58.13911070445789,31.1,60,13.9,31,0.0,0
2014-09-08,-17.863890349147123,-53.003179486407255,27.7,35,12.8,32,0.0,16
2014-09-08,-16.904892774358,-57.452476507693866,34.5,43,10.5,8,0.0,38
2014-09-08,-3.039774925040105,-64.85927643925916,28.1,86,2.6,124,0.4,89
2014-09-09,-3.039774925040105,-64.85927643925916,26.9,88,5.0,360,0.7,97
2014-09-09,-16.904892774358,-57.452476507693866,35.5,27,19.9,355,0.0,2
2014-09-09,-23.340597948734278,-58.13911070445789,33.3,42,28.5,16,0.0,0
2014-09-09,-17.863890349147123,-53.003179486407255,27.5,33,16.9,12,0.0,7
2014-09-10,-23.340597948734278,-58.13911070445789,33.9,37,24.1,350,0.0,0
2014-09-10,-17.863890349147123,-53.003179486407255,29.1,32,19.7,351,0.0,0
2014-09-10,-16.904892774358,-57.452476507693866,35.5,28,21.1,340,0.0,0
2014-09-10,-3.039774925040105,-64.85927643925916,29.9,69,4.3,24,0.0,18
2014-09-11,-3.039774925040105,-64.85927643925916,29.7,75,2.8,50,0.2,30
2014-09-11,-23.340597948734278,-58.13911070445789,17.1,86,8.7,240,0.7,100
2014-09-11,-17.863890349147123,-53.003179486407255,30.5,29,7.6,5,0.0,57
2014-09-11,-16.904892774358,-57.452476507693866,35.3,31,7.8,236,0.0,26
2014-09-11,21.360132492742796,-87.60537667225188,27.3,81,11.0,128,1.1,100
2014-09-12,-3.039774925040105,-64.85927643925916,30.5,68,5.2,16,0.0,71
2014-09-12,-16.904892774358,-57.452476507693866,33.4,43,6.3,156,0.0,0
2014-09-12,-23.340597948734278,-58.13911070445789,24.0,66,5.4,37,0.0,94
2014-09-12,-17.863890349147123,-53.003179486407255,30.1,28,17.3,42,0.0,0
2014-09-13,-3.039774925040105,-64.85927643925916,27.9,77,2.9,277,3.1,98
2014-09-13,-23.340597948734278,-58.13911070445789,33.0,47,7.9,60,0.0,28
2014-09-13,-17.863890349147123,-53.003179486407255,30.2,25,11.6,60,0.0,0
2014-09-13,-16.904892774358,-57.452476507693866,35.5,33,6.8,108,0.0,36
2014-09-14,-16.904892774358,-57.452476507693866,36.1,33,8.9,310,0.0,12
2014-09-14,-3.039774925040105,-64.85927643925916,27.2,86,1.9,68,0.0,98
2014-09-14,-23.340597948734278,-58.13911070445789,32.1,45,12.7,325,0.0,13
2014-09-14,-17.863890349147123,-53.003179486407255,31.5,25,12.6,3,0.0,0
2014-09-15,-16.904892774358,-57.452476507693866,28.7,63,18.0,182,0.0,70
2014-09-15,-3.039774925040105,-64.85927643925916,30.0,71,3.3,311,0.0,53
2014-09-15,-23.340597948734278,-58.13911070445789,21.2,58,17.9,199,0.0,63
2014-09-15,-17.863890349147123,-53.003179486407255,30.3,34,6.1,230,0.0,50
2014-09-16,-23.340597948734278,-58.13911070445789,21.9,56,11.2,111,0.0,0
2014-09-16,-17.863890349147123,-53.003179486407255,28.5,49,3.6,90,0.0,8
2014-09-16,-16.904892774358,-57.452476507693866,30.1,47,5.2,155,0.0,0
2014-09-16,-3.039774925040105,-64.85927643925916,29.9,71,5.4,217,0.0,100
2014-09-17,-23.340597948734278,-58.13911070445789,28.8,53,10.3,29,0.0,5
2014-09-17,-17.863890349147123,-53.003179486407255,30.3,42,8.7,85,0.0,16
2014-09-17,-16.904892774358,-57.452476507693866,34.1,44,4.0,355,0.0,32
2014-09-17,-3.039774925040105,-64.85927643925916,29.7,69,3.9,236,0.0,45
2014-09-18,-3.039774925040105,-64.85927643925916,30.8,67,4.2,20,0.0,13
2014-09-18,-16.904892774358,-57.452476507693866,36.0,40,8.9,14,0.0,17
2014-09-18,-17.863890349147123,-53.003179486407255,31.7,30,14.8,43,0.0,50
2014-09-18,-23.340597948734278,-58.13911070445789,28.0,69,8.9,14,0.0,95
2014-09-19,-23.340597948734278,-58.13911070445789,24.5,88,11.4,169,2.3,84
2014-09-19,-17.863890349147123,-53.003179486407255,31.1,33,19.5,332,0.0,88
2014-09-19,-16.904892774358,-57.452476507693866,36.3,38,15.1,327,0.0,21
2014-09-19,-3.039774925040105,-64.85927643925916,30.7,73,3.6,6,0.3,99
2014-09-20,-23.340597948734278,-58.13911070445789,24.4,65,17.7,186,0.0,27
2014-09-20,-17.863890349147123,-53.003179486407255,29.0,47,14.8,321,0.0,79
2014-09-20,-16.904892774358,-57.452476507693866,29.8,67,13.7,194,0.8,100
2014-09-20,-3.039774925040105,-64.85927643925916,28.9,80,4.6,39,1.3,95
2014-09-21,-16.904892774358,-57.452476507693866,28.6,53,10.9,171,0.0,100
2014-09-21,-3.039774925040105,-64.85927643925916,28.5,78,1.9,68,0.4,98
2014-09-21,-23.340597948734278,-58.13911070445789,23.6,57,13.4,144,0.0,0
2014-09-21,-17.863890349147123,-53.003179486407255,25.2,69,7.6,177,0.0,98
2014-09-22,-23.340597948734278,-58.13911070445789,26.6,49,13.3,33,0.0,0
2014-09-22,-17.863890349147123,-53.003179486407255,27.1,50,8.5,78,0.0,1
2014-09-22,-16.904892774358,-57.452476507693866,31.5,44,6.3,13,0.0,75
2014-09-22,-3.039774925040105,-64.85927643925916,29.6,72,1.0,225,0.4,48
2014-09-23,-23.340597948734278,-58.13911070445789,31.0,51,18.8,29,0.0,4
2014-09-23,-17.863890349147123,-53.003179486407255,30.1,43,9.0,358,0.0,25
2014-09-23,-16.904892774358,-57.452476507693866,34.1,46,14.5,325,0.0,51
2014-09-23,-3.039774925040105,-64.85927643925916,30.8,66,2.6,286,0.0,83
2014-09-24,-16.904892774358,-57.452476507693866,32.7,59,9.4,313,0.1,93
2014-09-24,-3.039774925040105,-64.85927643925916,31.0,63,3.1,54,0.1,46
2014-09-24,-23.340597948734278,-58.13911070445789,27.2,76,18.9,108,0.0,79
2014-09-24,-17.863890349147123,-53.003179486407255,29.3,49,22.7,356,0.0,95
2014-09-25,-23.340597948734278,-58.13911070445789,29.7,68,21.6,359,0.0,83
2014-09-25,-17.863890349147123,-53.003179486407255,25.3,69,12.2,346,0.1,99
2014-09-25,-16.904892774358,-57.452476507693866,31.0,67,15.2,338,0.3,83
2014-09-25,-3.039774925040105,-64.85927643925916,30.0,71,1.9,68,2.9,36
2014-09-26,-23.340597948734278,-58.13911070445789,27.4,79,11.1,151,0.6,91
2014-09-26,-17.863890349147123,-53.003179486407255,29.0,54,14.3,335,0.0,25
2014-09-26,-16.904892774358,-57.452476507693866,33.5,49,16.9,326,0.0,8
2014-09-26,-3.039774925040105,-64.85927643925916,29.8,72,5.1,51,0.2,31
2014-09-27,-23.340597948734278,-58.13911070445789,24.3,91,6.9,133,0.4,83
2014-09-27,-17.863890349147123,-53.003179486407255,29.3,55,6.2,10,0.0,28
2014-09-27,-16.904892774358,-57.452476507693866,33.1,54,8.9,310,0.0,100
2014-09-27,-3.039774925040105,-64.85927643925916,31.5,67,7.3,70,0.0,77
2014-09-28,-3.039774925040105,-64.85927643925916,32.2,62,5.4,82,0.0,27
2014-09-28,-16.904892774358,-57.452476507693866,33.4,53,14.6,340,0.0,94
2014-09-28,-17.863890349147123,-53.003179486407255,28.6,59,11.7,351,0.0,100
2014-09-28,-23.340597948734278,-58.13911070445789,29.7,69,22.7,10,0.2,85
2014-09-29,-23.340597948734278,-58.13911070445789,32.3,56,21.0,348,0.0,97
2014-09-29,-17.863890349147123,-53.003179486407255,29.9,53,9.8,336,0.0,30
2014-09-29,-16.904892774358,-57.452476507693866,35.1,44,17.6,334,0.0,6
2014-09-29,-3.039774925040105,-64.85927643925916,31.3,63,2.9,360,0.0,19
2014-09-30,-23.340597948734278,-58.13911070445789,33.1,52,20.3,353,0.0,23
2014-09-30,-17.863890349147123,-53.003179486407255,29.8,52,7.6,360,0.0,65
2014-09-30,-16.904892774358,-57.452476507693866,35.2,41,15.1,335,0.0,14
2014-09-30,-3.039774925040105,-64.85927643925916,31.7,65,1.8,349,0.0,82
2014-10-01,-3.039774925040105,-64.85927643925916,30.8,70,3.8,41,0.0,44
2014-10-01,-16.904892774358,-57.452476507693866,36.0,42,9.4,270,0.0,55
2014-10-01,-23.340597948734278,-58.13911070445789,25.1,80,18.4,163,0.0,100
2014-10-01,-17.863890349147123,-53.003179486407255,30.3,51,5.4,262,0.0,97
2014-10-02,-23.340597948734278,-58.13911070445789,28.0,70,9.6,124,0.0,97
2014-10-02,-17.863890349147123,-53.003179486407255,28.4,56,16.1,119,0.0,74
2014-10-02,-16.904892774358,-57.452476507693866,34.4,48,8.7,114,0.0,93
2014-10-02,-3.039774925040105,-64.85927643925916,27.4,82,4.4,215,0.0,100
2014-10-03,-23.340597948734278,-58.13911070445789,27.8,47,17.7,70,0.0,4
2014-10-03,-17.863890349147123,-53.003179486407255,27.3,53,19.5,88,0.0,80
2014-10-03,-16.904892774358,-57.452476507693866,34.3,45,12.0,97,0.0,37
2014-10-03,-3.039774925040105,-64.85927643925916,30.5,68,5.2,258,0.2,96
2014-10-04,-3.039774925040105,-64.85927643925916,27.5,86,2.6,254,1.3,84
